INDEX,HATE_SPEECH,COUNTER_NARRATIVE,TARGET,VERSION
92,"ربما يجب على الأمم المتحدة أن تتحدث مع تلك الدول الآسيوية والأفريقية المسؤولة عن أكثر من 90٪ من تلوث المحيطات بدلاً من الإصرار على هذا الهراء حول تغير المناخ.","Everyone on the planet has a responsibility towards the climate.",other,V1
93,"ربما يجب على الأمم المتحدة أن تتحدث مع تلك الدول الآسيوية والأفريقية المسؤولة عن أكثر من 90٪ من تلوث المحيطات بدلاً من الإصرار على هذا الهراء حول تغير المناخ.","Everyone coming together to help climate change will inevitably make a change.",other,V1
94,"باكستان: 202 مليون نيجيريا: 193 مليون بنغلاديش: 165 مليون إثيوبيا: 107 مليون الكونغو: 84 مليون بريطانيا العظمى: 66 مليون 'الأقليات العرقية' لا تضحكني بحق الجحيم!","Ethnic minorities is a term used within a specific context, here for example, in the UK, people from these countries are minorities.",MIGRANTS,V1
95,"هذا هو السبب في أن النساء لا ينتمين إلى السياسة، إذا اشتكى رجل مثلهن، فسوف يطلق عليه جبان ويطلب منه مغادرة الوظيفة. المساواة كذبة والنسوية حكم بالإعدام لأي حضارة.","Equality means that a man would not be called a coward. Women have plenty to offer the world of politics and as much of a right to take part as anyone else.",WOMEN,V1
96,"اليهود قاموا بهجمات: يو إس إس ليبرتي، فندق الملك داود، نيويورك 9/11، لندن 7/7","Do you have any proof?",JEWS,V1
97,"اليهود قاموا بهجمات: يو إس إس ليبرتي، فندق الملك داود، نيويورك 9/11، لندن 7/7","Do you have any proof of this?",JEWS,V1
98,"النساء مثل الأطفال في الأساس، يظللن هكذا معظم حياتهن. ناعمة وعاطفية. لقد دمر ذلك حضاراتنا الأبوية العظيمة.","Compassion and empathy are valuable assets in any civilisation.",WOMEN,V1
99,"يجب أن يكون الأمر صعبًا لكونك مثليًا. عليهم أن يفعلوا كل ما نفعله نحن وأيضًا يجدون وقتًا للتحرش بالأطفال.","Child molesters are not all gay, just as men are not all rapists.",LGBT+,V1
100,لديهم القدرة على حظر الأفلام وفرض الرقابة على المخرجين، وهذا دليل على أن اليهود يسيطرون على هوليوود.,"Censure and banning protect the vulnerable from seeing harmful content. Not such a bad thing, whoever does it.",JEWS,V1
101,اليهودية العالمية لم تكن تريد البريكست وهم يفعلون كل ما في وسعهم لتخريبه.,"Brexit will be damaging for many of us, plenty of people oppose it.",JEWS,V1
102,اليهودية العالمية لم تكن تريد البريكست وهم يفعلون كل ما في وسعهم لتخريبه.,Brexit is a good thing then?,JEWS,V1
103,"النساء في الأساس كالطفلات، يظللن هكذا معظم حياتهن. ناعمة وعاطفية. لقد دمر ذلك حضاراتنا الأبوية العظيمة سابقًا.","Both men and women can possess characteristics like 'soft' and 'emotional',which are not determined by gender, nor are they a negative thing. Maybe we could all use a bit more compassion and 'emotion' in today's world?",WOMEN,V1
104,عدد الأجانب الذين يحصلون على إعانات في المملكة المتحدة ارتفع بنسبة 41% خلال 5 سنوات والآن أكثر من 400 ألف يحصلون عليها. يجب أن يتوقف هذا الهراء.,"Benefits are a thing created to help everyone, every ethnicity can claim them in order to live off it isn't a thing specifically for 'foreigners'",MIGRANTS,V1
105,"التقطت هذه الصورة في وانستيد، شرق لندن. منطقة منازلها تتجاوز قيمتها المليون جنيه. متسولون في الشارع الرئيسي وشخص ينام على مقعد. لا نستطيع إيواء شعبنا ونستقبل ملايين آخرين. الإشارة إلى أن التشرد سببه الهجرة غير المنضبطة تُعتبر عنصرية.","Asylum seekers and refugees deserve our compassion, not condemnation.",MIGRANTS,V1
106,ما الفرق بين البقرة والمحرقة؟ تتوقف عن حلب البقرة بعد 70 سنة.,Are you aware of all the genocides that have happened since the Holocaust?.,JEWS,V1
107,"يضحكني هذا اللعين، لماذا لا يكون البيض متفوقين في دولة معظمها بيض؟ لماذا لا يشتكي أحد من تفوق السود في دول السود مثل الصومال؟ أو تفوق المكسيكيين؟ أو الهنود؟ فقط نحن من نتحمل هذا الهراء.","any belief of a certain race or ethnicity being superior to another is problematic, not just white supremacy.",other,V1
108,"نشرت الحكومة البريطانية مؤخرًا ورقة حول 'الأضرار عبر الإنترنت' – بمعنى آخر، سيعملون مع منظمات يهودية ومسلمة لمكافحة الكراهية لفرض الرقابة على الإنترنت. (في إشارة إلى Tell Mama وCST وStop Hate UK)","Anti-hate organisations are doing brilliant work, and getting rid of hate speech isn't a bad thing.",other,V1
109,ما الفرق بين البقرة والمحرقة؟ تتوقف عن حلب البقرة بعد 70 سنة.,"And yet genocides have happened across the world since. Perhaps, the Holocaust would be forgotten if it's lessons had been learned but they haven't.",JEWS,V1
110,اليهود هم سبب اضطرار أمريكا لقبول أي قمامة تطرق بابها. يريدون لهذا البلد أن يصبح خليطًا غبيًا ليسهل حكمه بموافقة عبيدهم الجدد الصامتة.,"2018 saw America take in the fewest refugees in the last 40 years.",JEWS,V1
111,"لهذا السبب لا مكان للنساء في السياسة، لو اشتكى رجل مثلهن لوصفوه بالجبان وقالوا له اترك المنصب. المساواة كذبة والنسوية حكم بالإعدام على أي حضارة.","If we analyse the current political state of Britain at the moment it doesn't prove much about a man's ability to run the country smoothly. Politics is hard for all genders.",WOMEN,V1
112,ربما يمكن للأمم المتحدة التحدث مع الدول الآسيوية والأفريقية المسؤولة عن أكثر من 90% من تلوث المحيطات بدلاً من الإصرار على هراء تغير المناخ.,"The fact that ocean pollution is a huge environmental problems, does not rule out that climate change is a global problem too, and everyone should help to combat it.",other,V1
113,"اليهود أسوأ من القنابل النووية. تعليق على صورة تُظهر هيروشيما 1945 والآن مقابل صور ديترويت 1945 والآن.",So you are saying that you'd rather be nuked than live with them?,JEWS,V1
114,عدد الأجانب الذين يحصلون على إعانات في المملكة المتحدة ارتفع بنسبة 41% خلال 5 سنوات والآن أكثر من 400 ألف يحصلون عليها. يجب أن يتوقف هذا الهراء.,Are you worried about government expenditure? Because it has been shown that migration reduces pressure on government debt over time: migrants are more likely to be workers that contribute to our economy with taxes.,MIGRANTS,V1
115,"لا يمكن لليهود أن يكونوا وطنيين، ولاؤهم دائمًا لدولة إسرائيل.","You can have parents from all over the world, and still be a patriot for our country.",JEWS,V1
116,"إسرائيل والصهيونية وسيطرة اليهود المتفوقين على أمريكا هي الأسباب الرئيسية للإرهاب وعدم الاستقرار والصراع في العالم. كل النظريات الأخرى انحراف عن هذه الحقيقة المطلقة.","Alternatively, I think that the main causes of radicalisation and extremism are colonialism and the many Western military interventions abroad.",JEWS,V1
117,"النساء في الأساس كالطفلات، يظللن هكذا معظم حياتهن. ناعمة وعاطفية. لقد دمر ذلك حضاراتنا الأبوية العظيمة سابقًا.","Would you say the same thing to your mother, or to the nurses who treat you in hospital, or the teacher who taught you in school?",WOMEN,V1
118,عدد الأجانب الذين يحصلون على إعانات في المملكة المتحدة ارتفع بنسبة 41% خلال 5 سنوات والآن أكثر من 400 ألف يحصلون عليها. يجب أن يتوقف هذا الهراء.,"Do you know how much money ""foreigners"" are giving the UK in taxes? If you knew that then you would see how much we have to thank them for. Maybe it would be better to focus on stopping tax evasion.",MIGRANTS,V1
119,"من أنت بحق الجحيم؟ سئمنا من كارهات الرجال اللواتي يحاولن تقويض الرجال البيض الأقوياء، وهن فقط غيورات وعاجزات وعديمات الفائدة.",So useless that it also takes a women to generate a man... right?,WOMEN,V1
120,"النساء في الأساس كالطفلات، يظللن هكذا معظم حياتهن. ناعمة وعاطفية. لقد دمر ذلك حضاراتنا الأبوية العظيمة سابقًا.",Are brutality and cruelty are much better than softeness and emotions then? If we keep on reasoning like this we will perpetuate socially constructed gender norms which oppress both men and women.,WOMEN,V1
121,"يضحكني هذا اللعين، لماذا لا يكون البيض متفوقين في دولة معظمها بيض؟ لماذا لا يشتكي أحد من تفوق السود في دول السود مثل الصومال؟ أو تفوق المكسيكيين؟ أو الهنود؟ فقط نحن من نتحمل هذا الهراء.",Do we really need supremacy? Can't we all live peacefully since we are all created equal in the eyes of God?,other,V1
122,"بدأ انهيارنا حين سمحنا للنساء بالتصويت/التدخل في حضارات بنيناها وأبقيناها لآلاف السنين. طاقة ونمط تفكير مختلف تمامًا. هن ضعيفات وجعلن مجتمعنا ينخفض إلى مستواهن العاطفي الناعم.","Why is being 'soft' a problem? Everyone is entitled to their emotions and feelings, without being trapped into a gender stereotype.",WOMEN,V1
123,"المتطرفون الصهاينة يتآمرون في القدس. أهدافهم خلق الفوضى والدمار والقتل، إنتاج المزيد من اللاجئين وتدمير أوروبا.",Why should they? I wonder if you have any evidence that makes you believe this.,JEWS,V1
124,"اليهودي الأمريكي، تمامًا مثل المسلم، غريب، ولاؤه لقبيلته الأصلية، يتظاهر بأنه عضو في المجتمع ليخرب الأعراف الثقافية والسياسية والاجتماعية. لسنا مضطرين للاختيار، من الجيد كرههم معًا.","We can also choose NOT to hate, and start to build bridges to better understand each other.",other,V1
125,"وزير التعليم البريطاني: 'جميع الأطفال من سن 4 سنوات سيتلقون دروسًا إجبارية عن العلاقات المثلية.' – هذه ليست تعليمًا، بل تشويشًا وغسيل دماغ للأطفال لمنعهم من تطوير شخصياتهم.",We are always evolving as a society as time goes. Same sex relationships are a part of our world now. Why should we hide different ways of life from our children?,LGBT+,V1
126,"منذ متى أصبح إساءة استخدام الشرج كعضو جنسي إنجازًا عظيمًا؟ هذه هي المثلية المفروضة من الدولة! ربما يجب أن نغير شعارنا إلى 'نثق في الربا واللواط' (ردًا على إلغاء بوتسوانا تجريم المثلية).",To recognise and accept others isn't state enforcement. It's just stating that we should stop the persecusion of people who have different private lifes.,LGBT+,V1
127,"لهذا السبب لا مكان للنساء في السياسة، لو اشتكى رجل مثلهن لوصفوه بالجبان وقالوا له اترك المنصب. المساواة كذبة والنسوية حكم بالإعدام على أي حضارة.","Our goal as a democratic society is to have a more positive and respectful political environment, where inclusivity and representation of all types of people is enforced. Therefore women do belong in politics.",WOMEN,V1
128,باكستان: 202 مليون نيجيريا: 193 مليون بنغلاديش: 165 مليون إثيوبيا: 107 مليون الكونغو: 84 مليون بريطانيا: 66 مليون 'الأقليات العرقية' لا تضحكني بحق الجحيم.,"Sorry, but you should consider the percentage of the population within Great Britain... This makes them a minority, not the actual number in their respective countries.",MIGRANTS,V1
129,باكستان: 202 مليون نيجيريا: 193 مليون بنغلاديش: 165 مليون إثيوبيا: 107 مليون الكونغو: 84 مليون بريطانيا: 66 مليون 'الأقليات العرقية' لا تضحكني بحق الجحيم.,Does not matter if their are a minority or not. Everyone deserves respect and protection and human rights. This is what makes us a democratic country.,MIGRANTS,V1
130,"التقطت هذه الصورة في وانستيد، شرق لندن. منطقة منازلها تتجاوز قيمتها المليون جنيه. متسولون في الشارع الرئيسي وشخص ينام على مقعد. لا نستطيع إيواء شعبنا ونستقبل ملايين آخرين. الإشارة إلى أن التشرد سببه الهجرة غير المنضبطة تُعتبر عنصرية.","There are so many empty homes in our country that we could house every single homeless person, without the need to build a single apartment. It is the government that chooses not to. Homelessness is about wealth inequality not migration. If you genuinely care about poverty you need to question power structures and wealth distribution.",MIGRANTS,V1
131,لديهم القدرة على حظر الأفلام وفرض الرقابة على المخرجين، وهذا دليل على أن اليهود يسيطرون على هوليوود.,"The ultra rich people in this industry have the power to censure and influence, regardless of their religion.",JEWS,V1
132,ربما يمكن للأمم المتحدة التحدث مع الدول الآسيوية والأفريقية المسؤولة عن أكثر من 90% من تلوث المحيطات بدلاً من الإصرار على هراء تغير المناخ.,"We are all to blame here. What we really need is to work hand in hand to create sustainable change, rather than pointing fingers at others.",other,V1
133,لديهم القدرة على حظر الأفلام وفرض الرقابة على المخرجين، وهذا دليل على أن اليهود يسيطرون على هوليوود.,"Not sure how Jewish people could ""control"" Hollywood being a minority.",JEWS,V1
134,لقد انتصرت النسويات. مع وجود العديد من النساء غير الراغبات في الإنجاب سنُستبدل ونفقد حضارتنا.,"Feminism is first and foremost a battle for the equal rights of ALL sexes, so a fight for this has nothing to do with procreation and civilisation.",WOMEN,V1
135,"النساء في الأساس كالطفلات، يظللن هكذا معظم حياتهن. ناعمة وعاطفية. لقد دمر ذلك حضاراتنا الأبوية العظيمة سابقًا.","Patriarchy is a curse: since they are young, men are told to be tough and strong, to bear all the burdens while being emotionless. This has led to higher levels of suicide amongst men. I don't see this as an indicator of a ""great civilization"".",WOMEN,V1
136,النازيون كانوا سيئين جدًا في قتل اليهود... في كل مكان ترى ناجين من المحرقة.,"If you think that the murder of around 6 million Jews was a failure you have serious problems. It is still 6 million more than should ever have happened.",JEWS,V1
137,"'المحرقة' هي تجارة. استُخدمت ولا تزال تُستخدم لابتزاز ملايين التعويضات من الدول الأوروبية وخلق جدار حصانة يعمل خلفه اليهود دون نقد.","The Jews suffered horribly during WWII, as did many other groups. Reparation is just a simple way to enable survivors to rebuild their lives. It is also a small step toward regaining our humanity.",JEWS,V1
138,النازيون كانوا سيئين جدًا في قتل اليهود... في كل مكان ترى ناجين من المحرقة.,"The holocaust was hugely tragic, and we are blessed to have survivors to teach us what pure evil is. So not to make the same mistakes over and over again.",JEWS,V1
139,"وزير التعليم البريطاني: 'جميع الأطفال من سن 4 سنوات سيتلقون دروسًا إجبارية عن العلاقات المثلية.' – هذه ليست تعليمًا، بل تشويشًا وغسيل دماغ للأطفال لمنعهم من تطوير شخصياتهم.","If this 'indoctrination' is about teaching children that there many ways to be happy, and that their feelings count, then this is something I totally agree with.",LGBT+,V1
140,"النساء في الأساس كالطفلات، يظللن هكذا معظم حياتهن. ناعمة وعاطفية. لقد دمر ذلك حضاراتنا الأبوية العظيمة سابقًا.","Then you probably have never heard of Rosa Parks, Emmeline Pankhurst or Florence Nightingale, all women with a very strong personalities.",WOMEN,V1
141,"النساء في الأساس كالطفلات، يظللن هكذا معظم حياتهن. ناعمة وعاطفية. لقد دمر ذلك حضاراتنا الأبوية العظيمة سابقًا.",This reasoning is the equivalent of the stigma around men showing emotions and as equally unhelpful.,WOMEN,V1
142,"وزير التعليم البريطاني: 'جميع الأطفال من سن 4 سنوات سيتلقون دروسًا إجبارية عن العلاقات المثلية.' – هذه ليست تعليمًا، بل تشويشًا وغسيل دماغ للأطفال لمنعهم من تطوير شخصياتهم.","If the point of education is to learn about the world and inform people about things that happen in nature, then same sex relationship is one of these things to be informed about, since it happens within many species of animals...",LGBT+,V1
143,"منذ متى أصبح إساءة استخدام الشرج كعضو جنسي إنجازًا عظيمًا؟ هذه هي المثلية المفروضة من الدولة! ربما يجب أن نغير شعارنا إلى 'نثق في الربا واللواط' (ردًا على إلغاء بوتسوانا تجريم المثلية).",Respecting people with different habits that do not harm anyone is a monumental achievement indeed!,LGBT+,V1
144,"'المحرقة' هي تجارة. استُخدمت ولا تزال تُستخدم لابتزاز ملايين التعويضات من الدول الأوروبية وخلق جدار حصانة يعمل خلفه اليهود دون نقد.",Reparation is a normal and established historical process that has happened many times. When many people have lost their lives it makes perfect sense.,JEWS,V1
145,"'المحرقة' هي تجارة. استُخدمت ولا تزال تُستخدم لابتزاز ملايين التعويضات من الدول الأوروبية وخلق جدار حصانة يعمل خلفه اليهود دون نقد.","Considering all the criticisms of the state of Israel (however right or wrong, does not matter) I don't see how you can say that Jews are operating ""with impunity, free from criticism.""",JEWS,V1
146,"'المحرقة' هي تجارة. استُخدمت ولا تزال تُستخدم لابتزاز ملايين التعويضات من الدول الأوروبية وخلق جدار حصانة يعمل خلفه اليهود دون نقد.",Are you implying that reparitions for an attempt at ethnic cleansing on a huge scale is an unreasonable request?,JEWS,V1
147,"التقطت هذه الصورة في وانستيد، شرق لندن. منطقة منازلها تتجاوز قيمتها المليون جنيه. متسولون في الشارع الرئيسي وشخص ينام على مقعد. لا نستطيع إيواء شعبنا ونستقبل ملايين آخرين. الإشارة إلى أن التشرد سببه الهجرة غير المنضبطة تُعتبر عنصرية.","Considering that this is an area of houses over £1m, perhaps the problem is the lack of affordable housing, not immigration.",MIGRANTS,V1
148,تصوت الأقليات لتجريد البيض من ثرواتهم وسلطتهم وهم منظمون لفعل ذلك من قبل اليهود.,"If redistributing wealth from people who have too much money to the poor is promoted by Jews, then I want to become a Jew too!",JEWS,V1
149,لقد تحملت مسيرات الفخر للمثليين. تحملت المثليين على التلفاز وفي كل ساحة مدينة. لكني أضع حدًا عند شياطين المتحولين يقرؤون كتبًا للأطفال. (عن وقت قصة ملكة السحب),"People reading stories to children, is this what makes you upset? Really?",LGBT+,V1

