INDEX,HATE_SPEECH,COUNTER_NARRATIVE,TARGET,VERSION
356,移民每天白拿35欧元。,"...And from that sum, the migrant receives only 'pocket money', which amounts to 2-3 euros",MIGRANTS,V1
357,移民每天白拿35欧元。,"Migrants do not receive 35 euros per se, this money is paid to the co-ops to cover food and accommodation during the period spent in first aid facilities",MIGRANTS,V1
358,"该死的圣母婊，你怎么不把移民接到你家里去",There are already examples of widespread humanitarian hosting.,MIGRANTS,V1
359,"该死的圣母婊，你怎么不把移民接到你家里去","To be honest, there are already programs that provide for this and several families are hosting migrants in their own houses.",MIGRANTS,V1
360,"该死的圣母婊，你们这些圣母就把移民带回家吧",The world belongs to everyone and helping someone in need wouldn't be a problem for a kind hearted human being.,MIGRANTS,V1
361,"该死的圣母婊，把移民带回你家吧。",There need to be many more programmes offering asylum and resettlement.,MIGRANTS,V1
362,"该死的圣母婊，把移民带回你家","Beyond individual generosity, it is the duty of the state to take charge of vulnerable people, according to the constitution.",MIGRANTS,V1
363,移民抢走了我们的工作。,"In fact, they often accept jobs that we do not want to do anymore.",MIGRANTS,V1
364,移民抢走了我们的工作。,Many migrants are treated like modern day slaves by those that exploit their vulnerability.,MIGRANTS,V1
365,移民抢走了我们的工作。,"If a refugee works in our country, he contributes to the wealth of the community, including the jobless.",MIGRANTS,V1
366,移民抢走了我们的工作。,"If a migrant crosses our borders, that does not mean that he or she wants to settle down or find work here.",MIGRANTS,V1
367,移民抢走了我们的工作。,Don't you think that people who arrive should have the opportunity to work if they have the skills,MIGRANTS,V1
368,移民抢走了我们的工作。,But are you sure about what you are saying? From the data that I can read here [link] it is not the case.,MIGRANTS,V1
369,移民抢走了我们的工作。,"Are you really willing to mow the lawn in public parks at night, seriously? I sincerely doubt it",MIGRANTS,V1
370,移民抢走了我们的工作。,"Do you really know what you are talking about? This is often work without fair wages and poor conditions, the cynical exploitation of the vulnerable and desperate.",MIGRANTS,V1
371,移民抢走了我们的工作。,If you are worried about the employment situation in our country you should have a look at the official data. They show that only half can find a work. [link],MIGRANTS,V1
372,移民抢走了我们的工作。,"Hi, I understand your concern. According to the official documents, migrants who find work usually perform the most humble jobs. [link]",MIGRANTS,V1
373,移民抢走了我们的工作。,"The problem of high unemployment rates has become structural in the last decade, due to the economic crisis. This means that unemployment was a problem long before the ""boom"" of the migration phenomenon that dates back only to 2016.",MIGRANTS,V1
374,移民抢走了我们的工作。,Migrants often do jobs that an Italian would not do.,MIGRANTS,V1
375,移民抢走了我们的工作。,In Italy unemployment rate stays at 10 percent: it is too simplistic to attribute the situation only to the presence of migrants.,MIGRANTS,V1
376,移民抢走了我们的工作。,"Any human being, for the sole fact of being a person, has the right of having a job, regardless of being Italian or foreigner.",MIGRANTS,V1
377,移民抢走了我们的工作。,They often do jobs that Italians are no longer interested in.,MIGRANTS,V1
378,移民抢走了我们的工作。,"They are often exploited, they live in conditions that very few Italians would accept, this is not an enviable position.",MIGRANTS,V1
379,移民抢走了我们的工作。,"They have less access to work, especially when it comes to asylum seekers.",MIGRANTS,V1
380,移民抢走了我们的工作。,"They do low qualified jobs that perhaps most Italians do not want to do (e.g. agricultural work, foundry worker, etc.).",MIGRANTS,V1
381,移民抢走了我们的工作。,Some migrants create jobs for Italians.,MIGRANTS,V1
382,移民抢走了我们的工作。,They take on many roles (e.g. family assistant) that are extremely valuable to society,MIGRANTS,V1
383,移民抢走了我们的工作。,What kind of work are you referring to?,MIGRANTS,V1
384,移民抢走了我们的工作。,"In some critical contexts, where society lives under the heel of the mafia crime (e.g. Villa Literno, Rosarno or in Puglia), migrants have put their life at stake by leading trade union struggles to the benefit of all of those who live and work there.",MIGRANTS,V1
385,移民抢走了我们的工作。,What kind of work are you referring to?,MIGRANTS,V1
386,移民抢走了我们的工作。,"They do not come to steal our jobs, but it would be essential to allow them to do it legally.",MIGRANTS,V1
387,移民抢走了我们的工作。,The reality is that the jobs that are done by asylum seekers are often declined by our compatriots...,MIGRANTS,V1
388,移民抢走了我们的工作。,They cannot steal a job that is offered or granted,MIGRANTS,V1
389,移民抢走了我们的工作。,Access to legally paid work is not as easy as it is for citizens.,MIGRANTS,V1
390,移民抢走了我们的工作。,It is difficult for them to steal our work when at best a short-term permit is granted to them,MIGRANTS,V1
391,移民抢走了我们的工作。,Many economic sectors are kept alive by their work.,MIGRANTS,V1
392,移民抢走了我们的工作。,They often do underpaid and tiring jobs that my children would not do.,MIGRANTS,V1
393,移民抢走了我们的工作。,"Without the work they allegedly ""steal"" you would not have the tomato sauce for your pasta",MIGRANTS,V1
394,移民抢走了我们的工作。,"This is not true, at least not always. Race was an example of how migrants were crucial in reviving the economy of a region.",MIGRANTS,V1
395,移民抢走了我们的工作。,"To be honest, there are not many Italians who would accept a 2 euros daily salary to work in the fields.",MIGRANTS,V1
396,移民抢走了我们的工作。,Unemployment problems won't be mitigated or solved by limiting the reception of migrants.,MIGRANTS,V1
397,移民抢走了我们的工作。,Mostly they do humble jobs that Italians are not willing to do.,MIGRANTS,V1
398,移民抢走了我们的工作。,"On many occasions they repopulated and economically revived territories abandoned by young people, accepting heavy and humble work. Therefore, they have created jobs, not stolen them.",MIGRANTS,V1
399,移民抢走了我们的工作。,"More often that not, migrants create jobs, opening small businesses and emplying local people.",MIGRANTS,V1
400,移民抢走了我们的工作。,"While it is unfortunately true that our national employment situation is really worrying, don't you think that foreigners often carry out activities that we do not want to do?",MIGRANTS,V1
401,移民抢走了我们的工作。,"I hear you, and how worried you are about the employment situation in our country, but the migrants reception sector is also offering work to many Italians working as operators, language teachers, cultural mediators, etc. I think it's an aspect often neglected but that is necessary to consider. Don't you agree?",MIGRANTS,V1
402,移民抢走了我们的工作。,"Actually they are very disadvantaged compared to us, at least in job seeking. They do not speak the language, they do not have a certainty of housing, they don't not know local customs. For us it is much simpler to access the same jobs - if we want it of course.",MIGRANTS,V1
403,移民抢走了我们的工作。,"If you mean that they accept lower wages than Italians, then don't you think that the real problem is the dishonesty of those who offer such wages, exploiting them?",MIGRANTS,V1
404,移民抢走了我们的工作。,We often do not even give them the chance to work due to very restrictive labor laws,MIGRANTS,V1
405,移民抢走了我们的工作。,"I am a bit puzzled: often they are accused of being lazy, now they are accused of working?",MIGRANTS,V1
406,移民抢走了我们的工作。,So they are not lazy!,MIGRANTS,V1
407,移民抢走了我们的工作。,"They do important jobs for us, such as family assistants, but often Italians do not do it anymore because these jobs are humble and tiring.",MIGRANTS,V1
408,移民抢走了我们的工作。,"Work must be both a right and an opportunity that facilitates the integration of asylum seekers who have been granted refugee status, allowing them to contribute to the wealth of the country, performing activities often refused by the Italians.",MIGRANTS,V1
409,移民抢走了我们的工作。,"If the stolen job is an illegal one, then it is difficult to steal.",MIGRANTS,V1
410,移民抢走了我们的工作。,Do you believe that those who hire a migrant instead of an Italian do it because of an innate goodness or to profit from it?,MIGRANTS,V1
411,移民抢走了我们的工作。,"Asylum seekers often have short-term placements or work-related bursaries and it is therefore difficult to verify how many jobs can be ""stolen""",MIGRANTS,V1
412,移民抢走了我们的工作。,"Would you prefer them to weigh apathetically on government coffers? Isn't it better to give them the opportunity to integrate, becoming economically independent?",MIGRANTS,V1
413,移民抢走了我们的工作。,"The entrepreneurs who hire them, however, are Italian and often resort to illegal work, not paying taxes. We should perhaps better control who makes money and speculates on the skin of these people, thus creating damage to all of us, regardless of nationality.",MIGRANTS,V1
414,移民抢走了我们的工作。,"When we give refugees and asylum seekers the opportunity to work, giving them legal access to the labor market, many of them agree to do works that Italians do not intend to do anymore. Isn't this an advantage for our country?",MIGRANTS,V1
415,吉普赛人优先获得市政住房。,"Statistically, it almost never happens that they get the priority.",other,V1
416,吉普赛人优先获得市政住房。,"In reality 60% of them have Italian citizenship, so it's unfair to identify them by ethnicity.",other,V1
417,吉普赛人优先获得市政住房。,The procedure for obtaining social housing is the same for everyone who enrolls in the ranking. There is no differentiation or accessing privilege based on ethnicity.,other,V1
418,吉普赛人优先获得市政住房。,"The procedure for obtaining accommodation is the same for everyone, through the graders. The law does not differentiate according to categories, ethnic groups or minorities.",other,V1
419,移民说他们穷但他们有iPhone。,"Sorry, which migrants are you talking about? Not all are economic migrants, they also escape from war or persecution. If one day the situation in our country were to change and you were to feel threatened, would you leave your smartphone at home just to look like a real poor person in the country you will flee to?",MIGRANTS,V1
420,移民说他们穷但他们有iPhone。,Often a mobile phone is the only asset left for them.,MIGRANTS,V1
421,移民说他们穷但他们有iPhone。,The mobile phone serves them to keep in touch with their family.,MIGRANTS,V1
422,移民说他们穷但他们有iPhone。,"It's not true. These are normally low-quality, often out-of-date smartphones.",MIGRANTS,V1
423,移民说他们穷但他们有iPhone。,"The reason why migrants arrive here is not always economic, many of them are wealthy people fleeing persecution and wars.",MIGRANTS,V1
424,移民说他们穷但他们有iPhone。,"For a person who is alone, far from home, without knowing the language of the country where he/she is, the internet really is a 'survival tool'.",MIGRANTS,V1
425,我们应该消灭同性恋。,"Do you really want to kill other human beings? Based on what exactly? On private sexual preferences?",LGBT+,V1
426,我们应该消灭同性恋。,Do you really want to kill someone?,LGBT+,V1
427,我们应该消灭同性恋。,Noone can declare criterions to decide who will live or who will die.,LGBT+,V1
428,两个男人不能构成一个家庭。,"A man and a woman do not automatically constitute a family either, so what?",LGBT+,V1
429,两个男人不能构成一个家庭。,Shouldn't the important thing be the happiness of the child? Personally I would be happier to have two people who love me unconditionally rather than having only one or none at all.,LGBT+,V1
430,两个男人不能构成一个家庭。,"Two men (or two women) can give love and ensure the child has a peaceful environment, and this is the most important thing.",LGBT+,V1
431,吉普赛人真恶心。,"When you do not have access to basic services like tap water, it's hard to look like a normal person",other,V1
432,吉普赛人让他们的孩子生活在堕落中。,It is not a choice!,other,V1
433,"死基佬，两个男人不能代替一男一女","Love is love, children need only this.",LGBT+,V1
434,"死基佬，两个男人不能代替父亲和母亲",A family is based on love not on gender.,LGBT+,V1
435,"死基佬，两个男人不能代替父亲和母亲",Fathers or mothers are often not able to raise their children. It is the love of a parent that makes a family.,LGBT+,V1
436,"死基佬，两个男人不能代替父亲和母亲","There are fathers and mothers who abandon their children. Why should you bother about those who left you alone? It's much better to have the love of two adoptive parents, people who love you regardless of their gender.",LGBT+,V1
437,"死基佬，两个男人不能代替父亲和母亲",Imagine a child alone in an orphanage. Don't you think he would rather be loved by two people of the same sex than having no parents at all?,LGBT+,V1
438,结核病随着移民入侵再次出现并不是巧合。,"The trend in Italy remains particularly low, less than 7 cases per 100,000 inhabitants. In the '50s it was around 25 instead. And back then there was no 'invasion'.",MIGRANTS,V1
439,结核病在移民入侵后再次出现并不是巧合。,"From what i know, it was already here and cases have simply grown. Isn't it another disease of poverty?",MIGRANTS,V1
440,结核病随着移民入侵再次出现并不是巧合。,Researchers rule out that it is caused by immigration.,MIGRANTS,V1
441,结核病随着移民入侵再次出现并不是巧合。,"The countries with the highest incidence of tuberculosis in the world are from the Russian area, definitely not the ones from which migrants come from.",MIGRANTS,V1
442,孩子不是用来出租的。,Surrogate pregnancy is an assisted procreation technique that has nothing to do with 'renting children',LGBT+,V1
443,孩子不能被买卖。,"Imagine a person who cannot have children because of an illness, would you really want to deprive her of the joy of having one via surrogate pregnancy?",LGBT+,V1
444,吉普赛人都是小偷。,"Unfortunately stealing is a rather common activity among those who are reduced to poverty, regardless of ethnicity.",other,V1
445,吉普赛人会偷孩子。,There are no convictions of kidnapping among Gypsies. It is a myth and a canard not proven by facts or data.,other,V1
446,吉普赛人天生就是小偷和罪犯。,"If so, Gypsies would do it in every context and under any circumstance, luckly it is not like that.",other,V1
447,我们被迫经济上支持所有所谓的“寻求庇护者”。,It is the law that requires asylum seekers not to work while their application is considered.,MIGRANTS,V1
448,我们被迫经济上支持所有所谓的“寻求庇护者”。,Migrants in Italy contribute about 2.5% to GDP.,MIGRANTS,V1
449,我们被迫经济上支持所有所谓的“寻求庇护者”。,Integration (as opposed to ghettoization) is precisely aimed at encouraging productive integration into society,MIGRANTS,V1
450,我们被迫经济上支持所有所谓的“寻求庇护者”。,Migrants who apply for asylum are only given basic support for the duration of the assessment of the application.,MIGRANTS,V1
451,我们被迫经济上支持所有所谓的“寻求庇护者”。,"Foreigner's contributions equal to 2.4% of GDP in 2017, while they ""cost"" us only 0.4%. So we have benefited from 2%. You can find the data here: [link]",MIGRANTS,V1
452,我们被迫经济上支持所有所谓的“寻求庇护者”。,The time needed for examining asylum applications should be reduced to facilitate refugees integration and autonomy more quickly.,MIGRANTS,V1
453,我们被迫经济上支持所有所谓的“寻求庇护者”。,"They produce 2.4% of the GDP, and the allocation costs is only 0.4%",MIGRANTS,V1
454,我们被迫经济上支持所有所谓的“寻求庇护者”。,We are using dedicated European funds for this.,MIGRANTS,V1
455,我们被迫经济上支持所有所谓的“寻求庇护者”。,"The integration is mainly financed by the EU, if we take away the funds from the migrants, the EU will not give them to us.",MIGRANTS,V1
456,我们被迫经济上支持所有所谓的“寻求庇护者”。,"Much of the funds are given by the EU, we do not maintain them",MIGRANTS,V1
457,我们被迫经济上支持所有所谓的“寻求庇护者”。,"At present migrants sustain part of our pension system with their taxes. Most probably they will not even enjoy the retirement pension they are paying for, since they will mostly go back home.",MIGRANTS,V1
458,我们被迫经济上支持所有所谓的“寻求庇护者”。,There is an European immigration and asylum fund for states that welcome asylum seekers,MIGRANTS,V1
459,我们被迫经济上支持他们所有人。,"The cost of immigration from the last Economic and Financial Document, published last April and containing the consolidated figure for 2017, is estimated to have a total expenditure of about 4.4 billion euros, which represents only 0.26% of Italian GDP, and around 0.5% of public spending. In short, 99.5% of public resources are used for something else.",MIGRANTS,V1
460,我们被迫经济上支持他们所有人。,"The integration system should be accelerated because once they are integrated into the social and production structure, they contribute to GDP (to date, for example, despite the long lead times, they contribute 2.4%)",MIGRANTS,V1
461,我们被迫经济上支持他们所有人。,Many migrants work.,MIGRANTS,V1
462,我们被迫经济上支持他们所有人。,Migrants contribute to about 2% of Italy's GDP.,MIGRANTS,V1
463,我们被迫经济上支持他们所有人。,"As the INPS indicates, they are now contributing to the payment of our pensions because they are not yet in the retirement age.",MIGRANTS,V1
464,为什么同性恋不尝试治愈？,Homosexuality is not a disease. It is a sexual orientation. 5% of the population simply love people of the same sex.,LGBT+,V1
465,为什么同性恋不尝试治愈？,Are you really saying that homosexuality is a disease?,LGBT+,V1
466,为什么同性恋不寻求治疗？,"Have you ever talked to a homosexual person? It could help you understand many things, including that sexual orientation is fundamental to a person's identity, not a matter of whim or ill health.",LGBT+,V1
467,吉普赛人利用孩子乞讨。,"Unfortunately it is true, but it happens all around the world, regardless of ethnicity: when there is poverty children must contribute to the family economy.",other,V1
468,吉普赛人不送孩子上学。,They have every interest in sending children to school to offer them a better future.,other,V1
469,吉普赛人不送孩子上学。,"Acrtually it is the opposite: Gypsies wish for a better future for their children and when a child brings home good marks, families are very proud.",other,V1
470,移民不是为了逃离战争。,"The desire to improve one's condition both a right and, like the tendency to travel, both fundamental to human behaviour.",MIGRANTS,V1
471,移民不是为了逃离战争。,Actually the fear of what they risk in their country is by far stronger than that of crossing the sea on a makeshift boat.,MIGRANTS,V1
472,移民不是为了逃离战争。,"If they did not escape from wars, do you think that they would try to cross the sea on makeshift boats putting their lives at stake?",MIGRANTS,V1
473,移民不是为了逃离战争。,I think you're wrong. In many African countries there are civil wars.,MIGRANTS,V1
474,移民不是为了逃离战争。,Asylum is granted not just due to conflict but in cases where people establish a threat to life and liberty.,MIGRANTS,V1
475,移民不是为了逃离战争。,"Recognizing who has the right of international protection is a task that pertains to Territorial Commissions, in case there is not a valid reason, it is unlikely to be recognized.",MIGRANTS,V1
476,移民不是为了逃离战争。,"Of course, not all of them flee from wars, but they often flee from social and environmental conditions that none of us would consider acceptable.",MIGRANTS,V1
477,移民不是为了逃离战争。,"Who would face a trip to the desert, torture in Libya and the risk of dying at sea if they did not have a real motivation?",MIGRANTS,V1
478,移民不是为了逃离战争。,"Unfortunately, there are areas of the world where there are small conflicts - we are not aware of - that affect small groups rather than an entire nation",MIGRANTS,V1
479,移民不是为了逃离战争。,"For me, a person cannot be anything but desperate to face a journey like the one migrants face.",MIGRANTS,V1
480,移民不是为了逃离战争。,Nobody wants to leave their country and meet so many dangers and difficulties unless there are serious reasons.,MIGRANTS,V1
481,移民不是为了逃离战争。,"There are hundreds of active conflicts around the world of which we have no news, and many migrants come from these areas.",MIGRANTS,V1
482,移民不是为了逃离战争。,"International protection is not only recognized in the case of conflicts, but also violence, discrimination and other serious threats to life and liberty.",MIGRANTS,V1
483,移民不是为了逃离战争。,"In my opinion, poverty can be as inhuman as a war.",MIGRANTS,V1
484,移民不是为了逃离战争。,"If they do not run away from war, then they are really crazy to face the violence and the risk of death at sea to reach EU",MIGRANTS,V1
485,移民不是为了逃离战争。,"There are persecutions that cause death and devastation almost like a war. Do people who risk their lives, even without the bombs falling, have the right to international protection?",MIGRANTS,V1
486,移民不是为了逃离战争。,Would you risk your life and that of your children only on a whim? Don't you think that there must be life-or-death situations pushing these person to escape from their countries?,MIGRANTS,V1
487,移民不是为了逃离战争。,"It is true, they often run away from persecution, violence and hunger. If I were in the same situation, I would not think twice about escaping. Wouldn't you do the same? It seems to me a very human instinct.",MIGRANTS,V1
488,我们监狱里超过一半的囚犯是外国人。,"I've never been able to find any evidence for this assertion, although it gets repeated regularly.",MIGRANTS,V1
489,我们监狱里超过一半的囚犯是外国人。,"This is because of the fact that the poorest cannot afford good lawyers, they have less chances to access alternative punishments such as house arrest etc ...",MIGRANTS,V1
490,我们监狱里超过一半的囚犯是外国人。,"What you say is true, but unlike Italians, they cannot require alternative punishments.",MIGRANTS,V1
491,我们监狱里超过一半的囚犯是外国人。,Many Italians serve their sentences under house arrest. Foreigners without a permanent residence cannot.,MIGRANTS,V1
492,这些狗来这里强奸杀害我们的女人。,Femicides occur in a much greater percentage as domestic violence committed by our compatriots...,MIGRANTS,V1
493,这些狗来这里强奸杀害我们的女人。,Domestic violence committed in Italian families mostly goes unreported.,MIGRANTS,V1
494,这些狗来这里强奸杀害我们的女人。,Most violence against women is domestic,MIGRANTS,V1
495,这些狗来这里强奸杀害我们的女人。,The percentage of sexual crimes committed by Italians is much higher than the percentage of those committed by foreigners.,MIGRANTS,V1
496,吉普赛人都是一帮小偷。,Stealing is more about poverty than ethnicity.,other,V1
497,吉普赛人都是一帮小偷。,Even our migrants have been accused of being criminals. It is just prejudice toward strangers.,other,V1
498,吉普赛人利用孩子偷窃。,"There is only one legal case of a 15-year-old girl convicted of stealing, but it seem to have been a hoax by the mafia.",other,V1
499,吉普赛人都是一帮小偷。,"Anyone would steal out of necessity, especially if marginalized, not just the Gypsies.",other,V1
500,吉普赛人都是一帮小偷。,"Many Gypsies have regular jobs, but we do not know, because they don't need to tell.",other,V1
501,"如果你们是游牧民族，那就去别的地方，不要来我的国家。",In reality they are not nomads since they have resided permanently in many European countries for generations,other,V1
502,"如果你们是游牧民族，那就去别的地方，不要来我的国家。",They are not nomadic by culture but due to discrimination.,other,V1
503,"如果他们是游牧民族，就应该保持游牧。","They are not nomads for culture but have moved across time to escape persecution, wars, expulsion edicts, etc.",other,V1
504,"如果他们是游牧民族，就应该保持游牧。","The question of nomadism is a myth, in reality only 3% are nomadic, most of them were forced to flee out of necessity and therefore to move several times over time.",other,V1
505,我们正在被入侵。他们在取代我们。,A melting pot of diverse cultures is a sign of healthy human evolution.,MIGRANTS,V1
506,我们正在被入侵。他们在取代我们。,"According to statistics, Italy welcomes a lot less migrants than almost all other European countries.",MIGRANTS,V1
507,我们正在被入侵。他们在取代我们。,"Once we were migrants too. We also ""invaded"" other countries, but we integrated over time.",MIGRANTS,V1
508,我们正在被入侵。他们在取代我们。,"It does not seem right to talk about invasion, since there were only 22,000 arrivals this year",MIGRANTS,V1
509,我们正在被入侵。他们在取代我们。,"Even in 2016, the year with the peak of 119,000 arrivals, the number of migrants compared to Italians was very low. Speaking of ethnic substitution seems a little exaggerated.",MIGRANTS,V1
510,我们正在被入侵。他们在取代我们。,The arrivals have noticeably downsized (this year about 22 thousand compared to 180 thousand in 2016).,MIGRANTS,V1
511,"如果他们是游牧民族，就应该保持游牧。","Only 3% are nomads (sinti), others are sedentary.",other,V1
512,只有8%是真正的难民。,"The percentage you are talking about refers only to ""refugee status"" and does not include protection for those who escape from wars.",MIGRANTS,V1
513,只有8%是真正的难民。,What do you mean by a true refugee?,MIGRANTS,V1
514,"只有8%是真正的难民，其他都是非法的。","The figure of 8% on asylum seekers is real. I understand the point, but there are different types of international protection that increase the number of those entitled.",MIGRANTS,V1
515,吉普赛人喜欢住在拖车公园里。,Only a very small portion lives in the trailer parks: most of them live in conventional housing. When they live in the camps it is because they do not have the possibility to have adequate housing. In the end they find themselves living in distant industrial areas that are not well connected to services. This creates a lot of social hardship as well as denial of access to basic rights such as education and health.,other,V1
516,吉普赛人喜欢住在拖车公园里。,"The trailer parks should really be a temporary and emergency solution, but then they become stable over time and are the only possibility of accommodation for them even if they would like to live, like all of us, in adequate housing.",other,V1
517,吉普赛人是那些想住在贫民窟的人。,From what I know only a minority of the Gypsy population live in shanty towns.,other,V1
518,吉普赛人是那些想住在贫民窟的人。,They do not do this by choice: it is the state that institutionalizes these slums and does not offer any alternative.,other,V1
519,他们是游牧民族。他们没有资格拥有房子。,The Constitution actually declares the right to adequate housing.,other,V1
520,他们是游牧民族。他们没有资格拥有房子。,Article 3 and Article 10 protect the right to housing!,other,V1
521,"如果他们是游牧民族，就应该保持游牧。","In their country they lived in houses, they are nomads by necessity because people historically persecuted them.",other,V1
522,"如果他们是游牧民族，就应该保持游牧。","Only 20% live in the camps, others live in conventional housing.",other,V1
523,"如果他们是游牧民族，就应该保持游牧。","For them it is not a choice, they are continuously evicted.",other,V1
524,"如果他们是游牧民族，就应该保持游牧。",For the most part they are Italian citizens and are entitled to a home,other,V1
525,"如果他们是游牧民族，就应该保持游牧。",For many Gypsies a nomadic life is a matter of necessity rather than culture.,other,V1
526,"如果他们是游牧民族，就应该保持游牧。","Not recognising people's right to live as they prefer and to improve their lifestyle, such as housing or occupations, only causes an increase in crime.",other,V1
527,"如果他们是游牧民族，就应该保持游牧。","Many Gypsies are Italian citizens and live in normal houses, those in the trailer parks find it hard to integrate because they are marginalized",other,V1
528,"如果他们是游牧民族，就应该保持游牧。","Nomadism is a myth ... only 3% is nomadic, they are not nomadic by culture. In the past they were forced to flee persecution and move several times",other,V1
529,同性恋就是有病。这是种罪恶。,Do you consider it a disease like cold or flu?,LGBT+,V1
530,同性恋就是有病。这是种罪恶。,"They are not sick people, there is nothing wrong with loving someone.",LGBT+,V1
531,同性恋就是有病。这是种罪恶。,There is no evidence that homosexuality is a disease. There are also many distinguished figures who are expressly gay: they don't seem so abominable.,LGBT+,V1
532,同性恋就是有病。这是种罪恶。,Homosexuality is not a disease. The World Health Organization has eliminated it from the list of diseases many years ago.,LGBT+,V1
533,同性恋就是有病。他们不能结婚。这是种罪恶。,"Excuse me, what do you mean by 'sick'?",LGBT+,V1
534,同性恋就是有病。他们不能结婚。这是种罪恶。,Recognizing the rights of others does not mean renouncing or denying one's own.,LGBT+,V1
535,同性恋就是有病。他们不能结婚。这是种罪恶。,How come two people in love getting married affects your life? What should concerns you the most is respecting all people regardless of their differences.,LGBT+,V1
536,同性恋就是有病。他们不能结婚。这是种罪恶。,Sick according to whom? Facts seem to contradict you: [link],LGBT+,V1
537,同性恋就是有病。他们不能结婚。这是种罪恶。,"Two women or two men who love each other do not hurt anyone, they are simply in love.",LGBT+,V1
538,吉普赛人很脏。,We would be dirty too if we did not have running water.,other,V1
539,吉普赛人很脏。,"In fact, hygiene is very important in their culture so that they wash the clothes separately according to the parts of the body that are touched.",other,V1
540,吉普赛人很脏。,Hygienic services are often lacking and the communities themselves remain isolated.,other,V1
541,他们住在拖车公园里很好。,"No parent of any ethnicity would be happy to raise their children in the trailer parks, where there is neither drinking water nor electricity!",other,V1
542,移民强奸我们的女人。,Women should not be defended because of nationality but as human beings.,MIGRANTS,V1
543,移民强奸我们的女人。,"Fortunately, women are no longer property. I would like rape to be condemned regardless of the nationalities involved.",MIGRANTS,V1
544,移民强奸我们的女人。,"Rape and gender violence must be condemned in any case, not on the color of the aggressor's skin.",MIGRANTS,V1
545,移民强奸我们的女人。,Reports to the violence centers show that women are also raped by 'our' natives.,MIGRANTS,V1
546,移民强奸我们的女人。,The truth is that the rapes committed by foreigners have more media coverage. Data coming from institutional sources confirms this. [link],MIGRANTS,V1
547,移民强奸我们的女人。,"Given that rape is to be condemned regardless of who committed it, statistics says that most incidents of rape are committed in the home, and not by foreigners.",MIGRANTS,V1
548,移民强奸我们的女人。,"Excuse me, but are women property? Or owned by the nation? I don't think so.",MIGRANTS,V1
549,移民强奸我们的女人。,Rape is a crime regardless of who commits it. Full stop.,MIGRANTS,V1
550,移民强奸我们的女人。,"Considering the crimes of a person as representative of the whole category is very superficial and discriminatory.",MIGRANTS,V1
551,移民强奸我们的女人。,"This generalization is very misleading.",MIGRANTS,V1
552,移民强奸我们的女人。,"The phenomenon is very complex and the data must be read carefully: most of the violence against women occurs in the home and goes unreported",MIGRANTS,V1
553,移民强奸我们的女人。,"Women are not a property and must be protected, regardless of the color of their skin or that of their aggressors",MIGRANTS,V1
554,移民强奸我们的女人。,"Unfortunately, violence against women is a social plague without colour. You think most of the rapes in Italy are committed by Italian men, who are often their partners.",MIGRANTS,V1
555,移民强奸我们的女人。,"A crime is a crime, regardless of who commits it. Rape is always to be condemned, but it is important not to use it as a gimmick to target a particular group. Women should not be used as an excuse for this.",MIGRANTS,V1
556,我们应该隔离同性恋，因为他们在全球传播艾滋病。,"If you want to isolate someone then there is only one ""high-risk group"" to focus on. It is made of all those who have frequent unprotected sex with different partners. Being gay does not make you a part of this by default.",LGBT+,V1
557,我们不能允许同性恋者献血。他们可能通过献血传播他们的精神疾病并让别人变成同性恋。,"Being gay doesn't affect blood receivers! It's not like being gay is in your blood. Gay people are the same as regular people and if they really wanted to donate, then they should because it can help society.",LGBT+,V1
558,同性恋是可以治愈的精神疾病 [link].,"The source is not reliable at all, as the webpage promote ""reorientation therapies"" whose effects hasn't been scientifically proven. The owners are likely to profit from misinformation and bad stereotypes about homosexuality.",LGBT+,V1
559,"同性恋者在全世界传播艾滋病，因为他们滥交和与陌生人性交，我们应该阻止他们献血。","We can simply disallow donations from those who had unprotected sex or a high number of partners, instead of making sexual orientation the basis as in your claim.",LGBT+,V1
560,"同性恋者在全世界传播艾滋病，因为他们滥交和与陌生人性交，并且他们在想要献血时撒谎。","There is little to no reason for them to do so; if they wish to donate blood, evidently they have a degree of care about others. Lying would contradict the very reasons they might want to donate. Homophobic statements rarely make much sense.",LGBT+,V1
561,"同性恋者是变态，他们滥交并与陌生人性交。",Women are much more likely to have unprotected sex than homosexual and heterosexual men combined. [https://ifstudies.org/blog/promiscuous-america-smart-secular-and-somewhat-less-happy],LGBT+,V1
562,同性恋者是变态，必须与社会隔离，因为他们进行肛交并传播HIV等疾病。,"While anal sex may be a more high risk practice than vaginal \(due to the lack of mucus\) that is not a reason to ban gay men, since other groups can also engage in anal sex.",LGBT+,V1
563,同性恋者是变态，必须与社会隔离，因为他们进行肛交并传播HIV等疾病。,"Did you know that research shows that about 10% of heterosexual women/men have had anal sex in the past year, with 25% having tried it at least once? [https://kinseyconfidential.org/common-anal-sex-heterosexual-couples/] Do you want to isolate them as well?",LGBT+,V1
564,同性恋者是变态，必须被治愈，因为他们一直在进行肛交。,Is this true for anal sex between men and women too then?,LGBT+,V1
565,同性恋者很危险：他们在全世界传播艾滋病，因为他们滥交并与陌生人性交！,"Associating AIDS and HIV with homosexuals is just a prejudice driven by fear. Even if this disease may be more common among gay people, that does not mean that all homosexuals are likely to have AIDS. Not all homosexuals are promiscuously fornicating with strangers, as you said. Most people check their partners, more so as gay men.",LGBT+,V1
